created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Jun 27 12:34:29 +0000 2020;1276856427668058112;"Pake produk wardah kok nggak ada cocok-cocoknya, yang ada muka malah makin burik, muka w haram banget keknya";22;86;101;1426;in;1114918612060360704;1276856427668058112;ayyuaspita19;https://twitter.com/ayyuaspita19/status/1276856427668058112
Sat Jun 20 05:37:54 +0000 2020;1274214875439362051;"Halal bersama Wardah.  Cantik dari hati cantik yang sesungguhnya ~EXO https://t.co/qD16faCMb1";11;76;135;699;in;1137636970501267457;1274214875439362051;RXoxolf;https://twitter.com/RXoxolf/status/1274214875439362051
Sun Jun 14 16:50:17 +0000 2020;1272209758657732614;"[bb] wardah velvet mousse no 14 cakeup bgt warnanya gaisss😭😭😭 https://t.co/IIlXpy60ki";15;67;58;781;in;994801274091687936;1272209758657732614;ohmybeautybank;https://twitter.com/ohmybeautybank/status/1272209758657732614
Fri Jun 05 11:17:21 +0000 2020;1268864482798792705;"@ohmybeautybank lbh bagus lagi pk wardah nder kalo ciuman jd halal";23;48;139;1020;in;1032930523381825536;1268862687368241158;killyoubitj;https://twitter.com/killyoubitj/status/1268864482798792705
Wed May 20 22:02:16 +0000 2020;1263228576469565440;"Sekilas inpoh  Muhammadiyah : Rp 124M Boss Wardah: Rp 40M Baim Wong: Rp 15M Koh Steven: Rp 12M Konser Didi Kempot: Rp 7,5M  Sementara.. Konser BPIP: Rp 4M  Nilainya Paling Kecil, Tapi Gaduhnya Paling Besar. Berarti, Bak Pepatah Tong Kosong Nyaring Bunyinya? Begitulah..  😁😁";29;50;253;645;in;279312062;1263228576469565440;Kanseulir;https://twitter.com/Kanseulir/status/1263228576469565440
Tue May 19 14:29:55 +0000 2020;1262752350118133763;"Tanpa Konser, Bos Wardah Berikan Rp40 Miliar untuk Tangani COVID-19 https://t.co/P3TO3dB0FQ";85;60;1179;3173;in;1082992095361609728;1262752350118133763;idtodayco;https://twitter.com/idtodayco/status/1262752350118133763
Thu May 07 22:22:43 +0000 2020;1258522679524462592;"8. Sembonia dan Carlo Rino adalah di  bawah Bonia 9. Sushi King adalah hasil buah tangan chef dari Jepun yg mendirikan perniagaan sushi di Malaysia 10. Wardah adalah jenama kosmetik dari Indonesia 11. Cheong Choon Ng, rakyat kelahiran Malaysia yg mencipta Rainbow Loom band";20;4;295;1105;in;562974188;1258496395645837314;NaufalAntezem;https://twitter.com/NaufalAntezem/status/1258522679524462592
Mon May 04 13:10:12 +0000 2020;1257296469070999553;"[bb] wardah velvet mousse shade 13 sweet cinnamon😍 cantik bgt nih diombre sama no.9nya https://t.co/Ngd69IJEU6";8;58;59;765;in;994801274091687936;1257296469070999553;ohmybeautybank;https://twitter.com/ohmybeautybank/status/1257296469070999553
Sat May 02 14:05:28 +0000 2020;1256585600586575872;"(D4-09-03-01)  Di dalam bilik Syira dan Wardah.  "Jom kita naik tingkat 10 nak ?" Syira bersuara  "Banyak lah kau ! Nak buat apa ?" Tanya aku  "Kau macam takut je ?"  Aku terus memandang Syira.  "Aku bukan takut lah. Tapi nak buat apa naik atas sana ?"  "Cari hantu."  -Wardah- https://t.co/WDzGh5AN2W";80;30;565;934;in;1169676048042119169;1256585600586575872;detikseram;https://twitter.com/detikseram/status/1256585600586575872
Sat May 02 08:05:11 +0000 2020;1256494932358922241;"[BB] kalian haruss belii Wardah velvet matte nomor 14 dainty caramel warnanya sebagus itu dongg😭😭♥️ https://t.co/CXavaxZn72";12;105;121;1358;in;994801274091687936;1256494932358922241;ohmybeautybank;https://twitter.com/ohmybeautybank/status/1256494932358922241
Fri Apr 17 14:41:33 +0000 2020;1251158866538070022;"[BB] tanteku random bgt tiba2 bilang gini  😊 : km pake apa skr?  🙃 : pake yuja niacin, produk korea 😊 : ih kok km pake produk abal2 gitu si?  🙃 : itu bkn abal2 kok......  😊 : ih masa? Knp ga pake yg jelas aja kaya pixy, wardah. Itu kan bagus banget  (cont..) https://t.co/ZnUgCQPGx3";36;369;53;853;in;994801274091687936;1251158866538070022;ohmybeautybank;https://twitter.com/ohmybeautybank/status/1251158866538070022
Thu Apr 16 10:56:03 +0000 2020;1250739729860968449;"[BB] Agar kalian makin yakin bahwa wardah velvet matte no 14 ini cantik banget🖤 https://t.co/8NuZvF9xgt";63;201;191;2139;in;994801274091687936;1250739729860968449;ohmybeautybank;https://twitter.com/ohmybeautybank/status/1250739729860968449
Thu Apr 16 07:46:01 +0000 2020;1250691903265189888;"[BB] AKU MAU RACUNIN KALIAN! Ini wardah lip mousse yang shade terbaru 14 dainty caramel, bagus bgt buat warm undertone apalagi dan ini jawaban buat kalian yg kulitnya sawo matang! Cakep bgt suwerrr😭 https://t.co/MxnkjjQDxC";36;196;173;2013;in;994801274091687936;1250691903265189888;ohmybeautybank;https://twitter.com/ohmybeautybank/status/1250691903265189888
Sat Apr 04 16:50:46 +0000 2020;1246480341834948609;"👩🏻‍🦰: Yang  👦🏼: Yaaaa 👩🏻‍🦰: Aku lipstikin pake wardah ya? 👦🏼: Hah?! biar apa heh?! 👩🏻‍🦰: Biar halal kalo cium 🥺 👦🏼: Gak gitu yaaaa 😭😭😭 yodah ayooookkk 😭😭😭";14;38;74;985;in;958913569780740098;1246480341834948609;MelindaAghnia;https://twitter.com/MelindaAghnia/status/1246480341834948609
Thu Apr 02 09:16:33 +0000 2020;1245641260217466883;"ㅤ  Apa bener kalo cewenya pake lipstik wardah cipokannya jadi halal?  ㅤㅤ";16;197;98;819;in;1235749106879827968;1245641260217466883;overthingshit;https://twitter.com/overthingshit/status/1245641260217466883
Sun Mar 29 09:17:55 +0000 2020;1244192050628579329;"Exo kalau jadi BA lokal kira kira begini.   Sehun = Pampers MomyPoko pants Kai = Dot Dodo D.o = kompor Hock Lay = Energen sarapan pagi Suho = Rexona Man Xiumin = Mama lemon  Chanyeol = Dettol Baekhyun = Bedak wardah Chen = iklan lembaga permasyarakatan";13;58;183;663;in;1137636970501267457;1244192050628579329;RXoxolf;https://twitter.com/RXoxolf/status/1244192050628579329
Sun Mar 29 06:01:24 +0000 2020;1244142595543977984;"Mampus kalian tiap hari buka tv isinya iklan neokopi ada Lucas, iklan mie sedap ada Siwon, liat nu greentea ada nct127:)))  Tinggal nunggu nct dream iklan Hilo/Zee, Red Velvet iklan Wardah, Suju iklan Marjan";302;315;3940;9821;in;1097125746386980864;1244142595543977984;markeushin;https://twitter.com/markeushin/status/1244142595543977984
Thu Mar 26 05:44:47 +0000 2020;1243051250398064641;"Nurhayati pendiri Wardah itu alumnus Pesantren Diniyah Putri Padang Panjang. https://t.co/mMayVVplQk";15;11;214;726;in;22126902;1243051250398064641;republikaonline;https://twitter.com/republikaonline/status/1243051250398064641
Mon Mar 23 12:23:21 +0000 2020;1242064389290602496;"Dari pandemi ini kita tahu bahwa:  1. Perusahaan Adaro nyumbang Rp 20 M 2. Perusahaan Wardah nyumban Rp 40 M 3. Para konglomerat bersama Yayasan Buddha Tzu Chi nyumbang Rp 500 M  Semuanya untuk membantu melawan corona.";43;82;827;1558;in;333923119;1242064389290602496;habibthink;https://twitter.com/habibthink/status/1242064389290602496
Sat Mar 21 12:19:25 +0000 2020;1241338621606551553;"Mulai hari ini, keluarga gw kl ga pake wardah gw GIGIT!";9;70;280;1295;in;230696471;1241338621606551553;berlianidris;https://twitter.com/berlianidris/status/1241338621606551553
Sat Mar 21 02:42:24 +0000 2020;1241193413875077120;"Baru Wardah yg sudah sumbang Rp 40 milyar buat beli alkes dan apd RS Persahabatan.   Yg lain, semoga sgra menyusul.  Astra Intenational Indofood Salim Group Sinar Mas Adira Djarum Wings Group Mayora Dll  Harapannya, mulai minggu depan team CSR mrka bergerak cepat n full force.";35;40;599;632;in;190535830;1241193413875077120;Strategi_Bisnis;https://twitter.com/Strategi_Bisnis/status/1241193413875077120
Fri Mar 20 23:09:20 +0000 2020;1241139791833391105;"Masya Allah... Kembali Ibu Nurhayati Subakat, mendonasikan sebagian Hartanya untuk membantu memerangi Virus Corona.  Beliau menyumbangkan tidak tanggung2 yaitu sebanyak 40 M.😍  Barakallah.... Semoga Cosmetics Wardah Makin Sukses dan Jaya. 🙏👌  https://t.co/RtlzaVASsD";44;100;705;1937;in;1133199329487757312;1241139791833391105;Ameeranti;https://twitter.com/Ameeranti/status/1241139791833391105
Fri Mar 20 10:26:32 +0000 2020;1240947827129245702;"Nurhayati Subakat, sosok di balik nama besar Wardah, Emina , dan Make Over yang mengawali bisnis dari usaha rumahan. #UserStory https://t.co/FOlTui8a6p";141;112;1373;3675;in;759692754985242625;1240947827129245702;kumparan;https://twitter.com/kumparan/status/1240947827129245702
Fri Mar 20 00:48:02 +0000 2020;1240802245534334976;"Wardah menyumbang Rp 40 miliar melawan corona. Semoga bukan hanya Wardah, tetapi ada yang lainnya yang akan menyusul. #kumparanNews https://t.co/Tsij37frMc";61;48;379;1019;in;759692754985242625;1240802245534334976;kumparan;https://twitter.com/kumparan/status/1240802245534334976
Thu Mar 19 14:51:34 +0000 2020;1240652136171450370;"Wardah Bantu Alat Kesehatan Hadapi Corona ke Sejumlah RS Senilai Rp 40 M https://t.co/AYyu3hKNHb";15;19;209;680;in;3319260420;1240652136171450370;geloraco;https://twitter.com/geloraco/status/1240652136171450370
Thu Mar 19 13:02:24 +0000 2020;1240624666756055040;"@kumparan Gw respek sm bu Nur.  Visinya mngajak pngusaha nasional mjd pemaen global sgt luar biasa.  Ini slh satu tulisan pa Dahlan Iskan ttg Wardah. Brand nya tlh mmpu mngalahkn pemain global yg tlh mapan. Salut  https://t.co/3a1fS5eCV3";3;1;118;560;in;2594437128;1240584060239360000;Lam_Sijan;https://twitter.com/Lam_Sijan/status/1240624666756055040
Thu Mar 19 10:35:27 +0000 2020;1240587683967037441;"@kumparan Trimakasih wardah, jadi pengen make produknya Ayukk sampurna, jarum, indoput, indomarko, unileper, gudang garem,";1;9;114;759;in;1070331991537532928;1240584060239360000;cadelhurupL;https://twitter.com/cadelhurupL/status/1240587683967037441
Thu Mar 19 10:21:03 +0000 2020;1240584060239360000;"Wardah menggelontorkan bantuan Rp 40 miliar dalam bentuk alat kesehatan ke sejumlah RS untuk hadapi Corona. #kumparanNews https://t.co/wpiJ4Hc3Gb";1974;1115;12545;30572;in;759692754985242625;1240584060239360000;kumparan;https://twitter.com/kumparan/status/1240584060239360000
Thu Mar 19 05:35:59 +0000 2020;1240512319089545216;"MAAF bkn IKLAN_ hanya ingin katakan    Wardah Cosmetik 100% produk Indonesia kelas internasional. NYUMBANG Rp. 13 miliar ke RS Persahabatan utk Covid19   Saatnya tinggalkan produk impor seperti Revlon, Lip tint, aloe vera gel ,Micellar water dll   Cintailah produk dalam negeri__ https://t.co/VK28cDPZFA";31;66;509;1267;in;159430790;1240512319089545216;umaralims;https://twitter.com/umaralims/status/1240512319089545216
Thu Mar 19 01:36:48 +0000 2020;1240452128553885696;"Menggemparkan, Pengusaha Minang Sumbang Rp. 13 Miliar  Pengusaha Minang H. Nurhayati Subakat selaku owner produk kecantikan Wardah menyumbang sebesar Rp. 13 Miliar ke RS Persahabatan untuk menggobati penyakit Corona. https://t.co/13qTvbRIoN";212;277;2071;6026;in;703418476539432960;1240452128553885696;fakir_sinyal;https://twitter.com/fakir_sinyal/status/1240452128553885696
Wed Mar 18 13:22:21 +0000 2020;1240267295840063488;"Wah, terimakasih Wardah. Dana CSR senilai Rp 13 Miliar disumbangkan utk penanganan virus corona.  Perusahaan lain mudah2an akan berbaris juga utk memberi CSR nya bagi tenaga medis kita khususnya dimanapun berada.  #SiapaSusulWardah #CoronaIndonesia https://t.co/ocFLmywfxC";106;85;1445;4348;in;4021349477;1240267295840063488;hincapandjaitan;https://twitter.com/hincapandjaitan/status/1240267295840063488
Wed Mar 18 12:40:06 +0000 2020;1240256665825337351;"/beauty/ cuma mau share aja, setelah explore berbagai macam lip product aku menemukan perpaduan yg cocok bgttt Lip Product: emina brick town, wardah no 01, lip tint emina sienna https://t.co/vcmWNSdbeK";13;30;51;796;in;1018730819735580672;1240256665825337351;beauthingy;https://twitter.com/beauthingy/status/1240256665825337351
Wed Mar 18 04:22:09 +0000 2020;1240131353707982852;"Nama produk Make up cewe lain :  • Make over • Maybelline • Y.O.U • Wardah • Mineral botaniqa • Sariayu • Purbasari  Aku : • Emina • Viva  Aku gapapa karna lebih hemat Kalian yang mana??";211;1332;854;9787;in;1205144213387526145;1240131353707982852;kaditaaaa;https://twitter.com/kaditaaaa/status/1240131353707982852
Wed Mar 18 03:38:25 +0000 2020;1240120346482823168;"Mari kita apresiasi Wardah utk bantuanya ke Rumah Sakit sebesar 13 Milyar rupiah. Auto RT dan follback bagi yg mention tagar #SiapaSusulWardah.";201;157;892;1227;in;62764588;1240120346482823168;NephilaXmus;https://twitter.com/NephilaXmus/status/1240120346482823168
Fri Mar 06 01:45:30 +0000 2020;1235743274981183488;"[BB] pakek fw &amp  day cream (citra greentea antiacne), toner + milk cleanser (viva greentea), SS (wardah), rajin pakek masker oat,kopi +masker himalaya, obat totol jerawat (acnes sealing gel/mediklin), banyak minum air putih, kurangi minuman/makanan manis sama sering (cont..) https://t.co/QUjFK8WsTP";2;36;64;626;in;994801274091687936;1235743274981183488;ohmybeautybank;https://twitter.com/ohmybeautybank/status/1235743274981183488
Wed Mar 04 12:55:22 +0000 2020;1235187079031615489;"ㅤ  Katanya Wardah produk halal Jadi kalo ciuman pake lipstik Wardah halal dong ya??  ㅤㅤㅤ";106;383;325;3925;in;1205144213387526145;1235187079031615489;kaditaaaa;https://twitter.com/kaditaaaa/status/1235187079031615489
Sat Jan 25 05:45:12 +0000 2020;1220945696494219264;"/beauty/ gengs ini liptint bagus banget tolong, se awet itu seharian di pake makan minum pun, bagus banget kalo di ombre sm wardah velvet no 8 juga https://t.co/u8l43UAdLV";26;86;80;898;in;1018730819735580672;1220945696494219264;beauthingy;https://twitter.com/beauthingy/status/1220945696494219264
Wed Jan 22 14:56:42 +0000 2020;1219997319858274305;"Kosmetik Wardah Mau Di Boikot Sama LGBT .. Gegara Beginian , duh Jd Pengen Ngakak 😅   Wardah Kosmetik Sudah Benar Tidak Mendukung LGBT 😎 https://t.co/gbv54vPJtF";22;122;227;648;in;1016528521705881600;1219997319858274305;vaniepink;https://twitter.com/vaniepink/status/1219997319858274305
Wed Jan 22 10:28:55 +0000 2020;1219929930835693568;"Menindaklanjuti terkait dengan logo Wardah dalam poster acara yang diselenggarakan oleh Majelis Umat Rabbani Nur Islam di Masjid Jami’Al-Mukhlishin dengan tema “Bahaya Feminisme dan LGBT”.";180;110;666;1006;in;198385937;1219929930835693568;wardahbeauty;https://twitter.com/wardahbeauty/status/1219929930835693568
Wed Jan 22 07:58:36 +0000 2020;1219892104773689344;"Dulu saya waktu tinggal di Bali suka beli Wardah. 300 rebu dapet segambreng. Sabun mukanya enak, lipennya juga mayan. Dan waktu pake Wardah saya ngerasa seperti wanita solehah.   Tapi..... Kenapa nyeponsorin beginian sik Wardah???????? 😤 https://t.co/Iajx4oJq3B";38;157;184;482;in;828760299213697024;1219892104773689344;AmbarwatiRexy;https://twitter.com/AmbarwatiRexy/status/1219892104773689344
Wed Jan 22 04:24:39 +0000 2020;1219838259875872769;"Wow ak pikir wardah itu empowering women....  trnyata kecewa  [mmeluk lutut] https://t.co/q2AQP3EQve";626;292;1273;2467;in;752766084248326149;1219838259875872769;molizbian;https://twitter.com/molizbian/status/1219838259875872769
Fri Jan 10 07:50:08 +0000 2020;1215541319143047168;"/beauty/ ini wardah kan, ya? ada yg tau ga ini shade no berapa? makasihh https://t.co/Km5vltJexQ";5;55;40;726;in;1018730819735580672;1215541319143047168;beauthingy;https://twitter.com/beauthingy/status/1215541319143047168
Wed Dec 25 02:29:37 +0000 2019;1209662452054413313;"Kalo ngucapin Selamat Natal tapi pake lipstick Wardah apakah masih haram?";13;84;128;834;in;1165112750592315392;1209662452054413313;hasyimarr;https://twitter.com/hasyimarr/status/1209662452054413313
